,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,year,month,day_of_month,team_str
394,2015-01-24,Quarter4,finishing,Saturday,10,0.75,3.94,0.0,1800,0,0.0,0,0,10.0,0.937242424,2015,1,24,10
395,2015-01-24,Quarter4,finishing,Saturday,8,0.8,2.9,0.0,1620,0,0.0,0,0,9.0,0.910521886,2015,1,24,8
396,2015-01-24,Quarter4,sweing,Saturday,2,0.75,22.94,1606.0,10260,94,0.0,0,0,57.0,0.90064806,2015,1,24,2
397,2015-01-24,Quarter4,sweing,Saturday,4,0.75,22.52,727.0,10260,94,0.0,0,0,57.0,0.900321106,2015,1,24,4
398,2015-01-24,Quarter4,finishing,Saturday,11,0.75,4.15,0.0,1800,0,0.0,0,0,10.0,0.896022727,2015,1,24,11
399,2015-01-24,Quarter4,finishing,Saturday,3,0.75,3.94,0.0,1440,0,0.0,0,0,8.0,0.895454545,2015,1,24,3
400,2015-01-24,Quarter4,finishing,Saturday,7,0.65,3.94,0.0,2160,0,0.0,0,0,12.0,0.870580808,2015,1,24,7
401,2015-01-24,Quarter4,finishing,Saturday,12,0.7,4.08,0.0,1620,0,0.0,0,0,9.0,0.858585859,2015,1,24,12
402,2015-01-24,Quarter4,sweing,Saturday,1,0.7,22.94,1472.0,10260,75,0.0,0,0,57.0,0.800643806,2015,1,24,1
403,2015-01-24,Quarter4,sweing,Saturday,10,0.75,22.52,1332.0,10080,69,0.0,0,0,56.0,0.80062987,2015,1,24,10
404,2015-01-24,Quarter4,sweing,Saturday,6,0.8,11.61,1009.0,5640,63,0.0,0,0,32.0,0.800537143,2015,1,24,6
405,2015-01-24,Quarter4,sweing,Saturday,3,0.75,22.52,1266.0,10260,69,0.0,0,0,57.0,0.80035194,2015,1,24,3
406,2015-01-24,Quarter4,sweing,Saturday,12,0.75,15.26,1316.0,6120,40,0.0,0,0,34.0,0.750079323,2015,1,24,12
407,2015-01-24,Quarter4,sweing,Saturday,11,0.75,42.97,1282.0,10260,56,0.0,0,0,57.0,0.750041201,2015,1,24,11
408,2015-01-24,Quarter4,sweing,Saturday,5,0.7,20.4,1382.0,10440,50,0.0,0,0,58.0,0.700250784,2015,1,24,5
409,2015-01-24,Quarter4,finishing,Saturday,4,0.75,4.3,0.0,2160,0,0.0,0,0,12.0,0.651515152,2015,1,24,4
410,2015-01-24,Quarter4,sweing,Saturday,7,0.65,22.52,1295.0,10170,26,0.0,0,0,56.5,0.650416734,2015,1,24,7
411,2015-01-24,Quarter4,sweing,Saturday,9,0.6,29.12,925.0,6660,23,0.0,0,0,58.0,0.600125217,2015,1,24,9
412,2015-01-24,Quarter4,finishing,Saturday,2,0.75,3.94,0.0,1440,0,0.0,0,0,8.0,0.578314394,2015,1,24,2
413,2015-01-24,Quarter4,finishing,Saturday,1,0.7,3.94,0.0,1440,0,0.0,0,0,8.0,0.578314394,2015,1,24,1
414,2015-01-24,Quarter4,sweing,Saturday,8,0.35,15.09,1448.0,9360,23,0.0,0,0,52.0,0.34998951,2015,1,24,8
415,2015-01-24,Quarter4,finishing,Saturday,9,0.6,3.94,0.0,1440,0,0.0,0,0,8.0,0.261174242,2015,1,24,9
416,2015-01-25,Quarter4,finishing,Sunday,5,0.7,4.15,0.0,3060,0,0.0,0,0,17.0,0.973796791,2015,1,25,5
417,2015-01-25,Quarter4,finishing,Sunday,2,0.75,3.94,0.0,1440,0,0.0,0,0,8.0,0.970075758,2015,1,25,2
418,2015-01-25,Quarter4,finishing,Sunday,1,0.7,3.94,0.0,1440,0,0.0,0,0,8.0,0.970075758,2015,1,25,1
419,2015-01-25,Quarter4,finishing,Sunday,3,0.75,3.94,0.0,1620,0,0.0,0,0,9.0,0.961784512,2015,1,25,3
420,2015-01-25,Quarter4,finishing,Sunday,10,0.75,3.94,0.0,3420,0,0.0,0,0,19.0,0.955151515,2015,1,25,10
421,2015-01-25,Quarter4,finishing,Sunday,4,0.75,4.3,0.0,2160,0,0.0,0,0,12.0,0.952020202,2015,1,25,4
422,2015-01-25,Quarter4,sweing,Sunday,4,0.75,22.52,867.0,10260,94,0.0,0,0,57.0,0.900321106,2015,1,25,4
423,2015-01-25,Quarter4,sweing,Sunday,2,0.75,22.94,1636.0,10530,81,0.0,0,0,58.5,0.850223776,2015,1,25,2
424,2015-01-25,Quarter4,sweing,Sunday,1,0.7,22.94,1682.0,10530,75,0.0,0,0,58.5,0.800909609,2015,1,25,1
425,2015-01-25,Quarter4,sweing,Sunday,3,0.75,22.52,1495.0,10350,55,0.0,0,0,57.5,0.800513307,2015,1,25,3
426,2015-01-25,Quarter4,sweing,Sunday,6,0.8,11.61,1181.0,5760,63,0.0,0,0,32.0,0.800386364,2015,1,25,6
427,2015-01-25,Quarter4,sweing,Sunday,10,0.75,22.52,1413.0,10080,69,0.0,0,0,56.0,0.800020563,2015,1,25,10
428,2015-01-25,Quarter4,finishing,Sunday,7,0.65,3.94,0.0,2520,0,0.0,0,0,14.0,0.749188312,2015,1,25,7
429,2015-01-25,Quarter4,sweing,Sunday,7,0.7,22.52,360.0,10170,40,0.0,0,0,56.5,0.7005417,2015,1,25,7
430,2015-01-25,Quarter4,sweing,Sunday,12,0.7,15.26,1296.0,6120,40,0.0,0,0,34.0,0.70043672,2015,1,25,12
431,2015-01-25,Quarter4,sweing,Sunday,5,0.7,20.4,1217.0,10440,50,0.0,0,0,58.0,0.700250784,2015,1,25,5
432,2015-01-25,Quarter4,sweing,Sunday,9,0.65,29.12,1086.0,10440,26,0.0,0,0,58.0,0.650407524,2015,1,25,9
433,2015-01-25,Quarter4,finishing,Sunday,12,0.7,4.08,0.0,1620,0,0.0,0,0,9.0,0.618181818,2015,1,25,12
434,2015-01-25,Quarter4,sweing,Sunday,11,0.75,42.97,532.0,10260,40,0.0,0,0,57.0,0.59114168,2015,1,25,11
435,2015-01-25,Quarter4,sweing,Sunday,8,0.5,15.09,1557.0,720,23,0.0,0,0,52.0,0.500061916,2015,1,25,8
436,2015-01-25,Quarter4,finishing,Sunday,8,0.8,2.9,0.0,720,0,0.0,0,0,4.0,0.329545455,2015,1,25,8
437,2015-01-26,Quarter4,finishing,Monday,3,0.75,3.94,0.0,1800,0,0.0,0,0,10.0,1.059621212,2015,1,26,3
438,2015-01-26,Quarter4,finishing,Monday,10,0.75,3.94,0.0,3780,0,0.0,0,0,21.0,0.997792208,2015,1,26,10
439,2015-01-26,Quarter4,finishing,Monday,4,0.75,4.3,0.0,2160,0,0.0,0,0,12.0,0.963699495,2015,1,26,4
440,2015-01-26,Quarter4,finishing,Monday,5,0.7,4.15,0.0,2700,0,0.0,0,0,15.0,0.959191919,2015,1,26,5
441,2015-01-26,Quarter4,finishing,Monday,2,0.75,3.94,0.0,1800,0,0.0,0,0,10.0,0.910378788,2015,1,26,2
442,2015-01-26,Quarter4,finishing,Monday,1,0.7,3.94,0.0,1800,0,0.0,0,0,10.0,0.910378788,2015,1,26,1
443,2015-01-26,Quarter4,sweing,Monday,4,0.8,22.52,1016.0,10170,60,0.0,0,0,56.5,0.850312684,2015,1,26,4
444,2015-01-26,Quarter4,sweing,Monday,6,0.8,11.61,1072.0,5760,50,0.0,0,0,32.0,0.800386364,2015,1,26,6
445,2015-01-26,Quarter4,sweing,Monday,3,0.75,22.52,1584.0,10260,69,0.0,0,0,57.0,0.80035194,2015,1,26,3
446,2015-01-26,Quarter4,sweing,Monday,2,0.75,22.94,1764.0,10260,55,0.0,0,0,57.0,0.800034024,2015,1,26,2
447,2015-01-26,Quarter4,sweing,Monday,1,0.7,22.94,1745.0,10440,60,0.0,0,0,58.0,0.800023511,2015,1,26,1
448,2015-01-26,Quarter4,sweing,Monday,10,0.75,22.52,1250.0,10080,55,0.0,0,0,56.0,0.800020563,2015,1,26,10
449,2015-01-26,Quarter4,finishing,Monday,12,0.7,4.08,0.0,1620,0,0.0,0,0,9.0,0.769292929,2015,1,26,12
450,2015-01-26,Quarter4,sweing,Monday,5,0.75,20.4,1118.0,10320,56,0.0,0,0,58.0,0.750031447,2015,1,26,5
451,2015-01-26,Quarter4,sweing,Monday,9,0.7,29.12,1143.0,10440,40,0.0,0,0,58.0,0.70061442,2015,1,26,9
452,2015-01-26,Quarter4,sweing,Monday,12,0.7,15.26,1337.0,6120,40,0.0,0,0,34.0,0.70043672,2015,1,26,12
453,2015-01-26,Quarter4,finishing,Monday,7,0.65,3.94,0.0,1440,0,0.0,0,0,8.0,0.646306818,2015,1,26,7
454,2015-01-26,Quarter4,sweing,Monday,8,0.6,15.09,1519.0,360,23,0.0,0,0,52.0,0.600143365,2015,1,26,8
455,2015-01-26,Quarter4,sweing,Monday,11,0.35,28.08,749.0,10260,23,0.0,0,0,57.0,0.350066986,2015,1,26,11
456,2015-01-27,Quarter4,sweing,Tuesday,2,0.75,22.52,1635.0,6840,119,0.0,0,0,57.0,1.000230409,2015,1,27,2
457,2015-01-27,Quarter4,sweing,Tuesday,3,0.75,22.52,1299.0,6840,119,0.0,0,0,57.0,1.000230409,2015,1,27,3
458,2015-01-27,Quarter4,finishing,Tuesday,10,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.979527778,2015,1,27,10
459,2015-01-27,Quarter4,finishing,Tuesday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.940625,2015,1,27,4
460,2015-01-27,Quarter4,finishing,Tuesday,5,0.5,4.15,0.0,1440,0,0.0,0,0,12.0,0.926388889,2015,1,27,5
461,2015-01-27,Quarter4,sweing,Tuesday,10,0.8,22.52,1134.0,6720,70,0.0,0,0,56.0,0.900129762,2015,1,27,10
462,2015-01-27,Quarter4,finishing,Tuesday,3,0.75,3.94,0.0,1440,0,0.0,0,0,12.0,0.861875,2015,1,27,3
463,2015-01-27,Quarter4,sweing,Tuesday,4,0.8,22.52,1106.0,6780,60,0.0,0,0,56.5,0.850312684,2015,1,27,4
464,2015-01-27,Quarter4,finishing,Tuesday,8,0.65,3.94,0.0,960,0,0.0,0,0,8.0,0.845458333,2015,1,27,8
465,2015-01-27,Quarter4,finishing,Tuesday,12,0.7,4.15,0.0,1080,0,0.0,0,0,9.0,0.823555556,2015,1,27,12
466,2015-01-27,Quarter4,finishing,Tuesday,7,0.5,4.15,0.0,960,0,0.0,0,0,8.0,0.803541667,2015,1,27,7
467,2015-01-27,Quarter4,sweing,Tuesday,1,0.75,22.94,1871.0,6960,55,0.0,0,0,58.0,0.800263218,2015,1,27,1
468,2015-01-27,Quarter4,finishing,Tuesday,2,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.788,2015,1,27,2
469,2015-01-27,Quarter4,finishing,Tuesday,1,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.77815,2015,1,27,1
470,2015-01-27,Quarter4,sweing,Tuesday,9,0.7,29.12,1294.0,6960,50,0.0,0,0,58.0,0.700386207,2015,1,27,9
471,2015-01-27,Quarter4,sweing,Tuesday,12,0.7,15.26,1462.0,4080,40,0.0,0,0,34.0,0.700164706,2015,1,27,12
472,2015-01-27,Quarter4,sweing,Tuesday,8,0.65,15.09,976.0,240,23,0.0,0,0,52.0,0.650307143,2015,1,27,8
473,2015-01-27,Quarter4,sweing,Tuesday,6,0.8,30.4,338.0,3840,34,0.0,0,0,32.0,0.622828125,2015,1,27,6
474,2015-01-27,Quarter4,finishing,Tuesday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.6225,2015,1,27,6
475,2015-01-27,Quarter4,sweing,Tuesday,5,0.5,20.79,1455.0,6960,30,0.0,0,0,58.0,0.500035345,2015,1,27,5
476,2015-01-27,Quarter4,sweing,Tuesday,11,0.5,48.18,1282.0,6480,23,0.0,0,0,54.0,0.37046657,2015,1,27,11
477,2015-01-28,Quarter4,sweing,Wednesday,2,0.8,22.52,1559.0,6840,90,0.0,0,0,57.0,1.000230409,2015,1,28,2
478,2015-01-28,Quarter4,sweing,Wednesday,3,0.8,22.52,1350.0,6840,113,0.0,0,0,57.0,1.000230409,2015,1,28,3
479,2015-01-28,Quarter4,finishing,Wednesday,6,0.35,2.9,0.0,1800,0,0.0,0,0,15.0,0.977555556,2015,1,28,6
480,2015-01-28,Quarter4,finishing,Wednesday,1,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.9456,2015,1,28,1
481,2015-01-28,Quarter4,finishing,Wednesday,2,0.8,3.94,0.0,1800,0,0.0,0,0,15.0,0.902222222,2015,1,28,2
482,2015-01-28,Quarter4,sweing,Wednesday,10,0.8,22.52,1175.0,6720,60,0.0,0,0,56.0,0.850532143,2015,1,28,10
483,2015-01-28,Quarter4,sweing,Wednesday,1,0.75,22.94,1868.0,6960,81,0.0,0,0,58.0,0.850362069,2015,1,28,1
484,2015-01-28,Quarter4,finishing,Wednesday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.840533333,2015,1,28,10
485,2015-01-28,Quarter4,sweing,Wednesday,5,0.6,20.79,1045.0,6960,88,0.0,0,0,58.0,0.800534483,2015,1,28,5
486,2015-01-28,Quarter4,sweing,Wednesday,4,0.8,22.52,1342.0,6780,50,0.0,0,0,56.5,0.800489676,2015,1,28,4
487,2015-01-28,Quarter4,finishing,Wednesday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.755555556,2015,1,28,12
488,2015-01-28,Quarter4,sweing,Wednesday,9,0.7,29.12,1340.0,6960,63,0.0,0,0,58.0,0.750593103,2015,1,28,9
489,2015-01-28,Quarter4,sweing,Wednesday,12,0.75,15.26,1429.0,3600,45,0.0,0,0,35.0,0.750283333,2015,1,28,12
490,2015-01-28,Quarter4,finishing,Wednesday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.722638889,2015,1,28,4
491,2015-01-28,Quarter4,finishing,Wednesday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,0.553333333,2015,1,28,8
492,2015-01-28,Quarter4,sweing,Wednesday,11,0.5,20.1,1413.0,5880,46,0.0,0,0,54.0,0.500567308,2015,1,28,11
493,2015-01-28,Quarter4,sweing,Wednesday,8,0.7,38.09,336.0,6240,0,0.0,0,0,52.0,0.467693269,2015,1,28,8
494,2015-01-28,Quarter4,sweing,Wednesday,6,0.35,18.79,511.0,1800,23,0.0,0,0,32.0,0.437995338,2015,1,28,6
495,2015-01-28,Quarter4,finishing,Wednesday,7,0.6,3.94,0.0,960,0,0.0,0,0,8.0,0.406354167,2015,1,28,7
496,2015-01-28,Quarter4,sweing,Wednesday,7,0.6,23.54,958.0,6600,0,0.0,0,0,55.0,0.285333333,2015,1,28,7
497,2015-01-28,Quarter4,finishing,Wednesday,11,0.5,2.9,0.0,960,0,0.0,0,0,8.0,0.259375,2015,1,28,11
498,2015-01-29,Quarter5,sweing,Thursday,2,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,2015,1,29,2
499,2015-01-29,Quarter5,finishing,Thursday,4,0.8,4.3,0.0,1200,0,0.0,0,0,10.0,0.989,2015,1,29,4
500,2015-01-29,Quarter5,sweing,Thursday,3,0.8,22.52,1287.0,6840,100,0.0,0,0,57.0,0.950185965,2015,1,29,3
501,2015-01-29,Quarter5,sweing,Thursday,4,0.8,22.52,1444.0,6900,88,0.0,0,0,57.5,0.9008,2015,1,29,4
502,2015-01-29,Quarter5,sweing,Thursday,10,0.8,22.52,1088.0,6720,88,0.0,0,0,56.0,0.900129762,2015,1,29,10
503,2015-01-29,Quarter5,finishing,Thursday,6,0.5,2.9,0.0,1200,0,0.0,0,0,10.0,0.899,2015,1,29,6
504,2015-01-29,Quarter5,finishing,Thursday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,0.877552083,2015,1,29,8
505,2015-01-29,Quarter5,finishing,Thursday,11,0.6,2.9,0.0,960,0,0.0,0,0,8.0,0.864583333,2015,1,29,11
506,2015-01-29,Quarter5,finishing,Thursday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.85695,2015,1,29,10
507,2015-01-29,Quarter5,finishing,Thursday,1,0.75,3.94,0.0,1200,0,0.0,0,0,10.0,0.853666667,2015,1,29,1
508,2015-01-29,Quarter5,sweing,Thursday,1,0.75,22.94,1579.0,6960,81,0.0,0,0,58.0,0.850362069,2015,1,29,1
509,2015-01-29,Quarter5,sweing,Thursday,9,0.7,29.12,1170.0,6960,53,0.0,0,0,58.0,0.850170115,2015,1,29,9
510,2015-01-29,Quarter5,sweing,Thursday,5,0.65,20.79,1015.0,7080,81,0.0,0,0,59.0,0.800473729,2015,1,29,5
511,2015-01-29,Quarter5,finishing,Thursday,2,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.773333333,2015,1,29,2
512,2015-01-29,Quarter5,sweing,Thursday,12,0.75,15.26,1436.0,4200,45,0.0,0,0,35.0,0.750646667,2015,1,29,12
513,2015-01-29,Quarter5,finishing,Thursday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.634666667,2015,1,29,12
514,2015-01-29,Quarter5,sweing,Thursday,11,0.6,20.1,1601.0,4320,46,0.0,0,0,51.0,0.60059761,2015,1,29,11
515,2015-01-29,Quarter5,sweing,Thursday,6,0.5,18.79,717.0,3960,23,0.0,0,0,33.0,0.500117677,2015,1,29,6
516,2015-01-29,Quarter5,finishing,Thursday,3,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.4925,2015,1,29,3
517,2015-01-29,Quarter5,sweing,Thursday,7,0.65,23.54,830.0,6600,0,0.0,0,0,55.0,0.48792,2015,1,29,7
518,2015-01-31,Quarter5,sweing,Saturday,3,0.8,22.52,1136.0,6960,113,0.0,0,0,58.0,1.000457471,2015,1,31,3
519,2015-01-31,Quarter5,sweing,Saturday,2,0.8,22.52,1397.0,6840,113,0.0,0,0,57.0,1.000230409,2015,1,31,2
520,2015-01-31,Quarter5,finishing,Saturday,2,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,2015,1,31,2
521,2015-01-31,Quarter5,finishing,Saturday,3,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.971866667,2015,1,31,3
522,2015-01-31,Quarter5,finishing,Saturday,4,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,2015,1,31,4
523,2015-01-31,Quarter5,finishing,Saturday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,2015,1,31,10
524,2015-01-31,Quarter5,finishing,Saturday,1,0.75,3.94,0.0,1800,0,0.0,0,0,15.0,0.971866667,2015,1,31,1
525,2015-01-31,Quarter5,finishing,Saturday,9,0.75,3.94,0.0,240,0,0.0,0,0,2.0,0.971866667,2015,1,31,9
526,2015-01-31,Quarter5,finishing,Saturday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.971866667,2015,1,31,12
527,2015-01-31,Quarter5,finishing,Saturday,5,0.7,3.94,0.0,240,0,0.0,0,0,2.0,0.971866667,2015,1,31,5
528,2015-01-31,Quarter5,finishing,Saturday,7,0.7,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,2015,1,31,7
529,2015-01-31,Quarter5,finishing,Saturday,8,0.65,3.94,0.0,960,0,0.0,0,0,8.0,0.971866667,2015,1,31,8
530,2015-01-31,Quarter5,finishing,Saturday,11,0.65,3.94,0.0,600,0,0.0,0,0,5.0,0.971866667,2015,1,31,11
531,2015-01-31,Quarter5,finishing,Saturday,6,0.6,3.94,0.0,1200,0,0.0,0,0,10.0,0.971866667,2015,1,31,6
532,2015-01-31,Quarter5,sweing,Saturday,10,0.8,22.52,1116.0,6720,93,0.0,0,0,56.0,0.920236905,2015,1,31,10
533,2015-01-31,Quarter5,sweing,Saturday,4,0.8,22.52,1432.0,6660,88,0.0,0,0,57.5,0.900537069,2015,1,31,4
534,2015-01-31,Quarter5,sweing,Saturday,9,0.75,29.12,1082.0,6840,81,0.0,0,0,57.0,0.850610526,2015,1,31,9
535,2015-01-31,Quarter5,sweing,Saturday,1,0.75,22.94,1502.0,6960,81,0.0,0,0,58.0,0.850362069,2015,1,31,1
536,2015-01-31,Quarter5,sweing,Saturday,12,0.75,15.26,1209.0,4200,45,0.0,0,0,35.0,0.750646667,2015,1,31,12
537,2015-01-31,Quarter5,sweing,Saturday,5,0.7,50.89,282.0,5880,56,0.0,0,0,59.0,0.656763743,2015,1,31,5
538,2015-01-31,Quarter5,sweing,Saturday,11,0.65,20.1,1417.0,6480,49,0.0,0,0,54.0,0.650148148,2015,1,31,11
539,2015-01-31,Quarter5,sweing,Saturday,6,0.6,18.79,799.0,3960,23,0.0,0,0,33.0,0.600710606,2015,1,31,6
540,2015-01-31,Quarter5,sweing,Saturday,7,0.7,23.54,1109.0,6720,0,0.0,0,0,56.0,0.388830357,2015,1,31,7
541,2015-01-31,Quarter5,sweing,Saturday,8,0.5,23.54,1144.0,6480,0,0.0,0,0,54.0,0.286984568,2015,1,31,8
542,2015-02-01,Quarter1,finishing,Sunday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,1.0115625,2015,2,1,8
543,2015-02-01,Quarter1,sweing,Sunday,2,0.8,22.52,1396.0,6900,113,0.0,0,0,57.5,1.000671304,2015,2,1,2
544,2015-02-01,Quarter1,sweing,Sunday,1,0.8,22.94,1582.0,3060,113,0.0,0,0,58.5,1.000402055,2015,2,1,1
545,2015-02-01,Quarter1,finishing,Sunday,1,0.75,3.94,0.0,2280,0,0.0,0,0,19.0,0.950438596,2015,2,1,1
546,2015-02-01,Quarter1,sweing,Sunday,3,0.8,22.52,1124.0,6840,100,0.0,0,0,57.0,0.950185965,2015,2,1,3
547,2015-02-01,Quarter1,finishing,Sunday,2,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.912766667,2015,2,1,2
548,2015-02-01,Quarter1,finishing,Sunday,7,0.7,3.94,0.0,2160,0,0.0,0,0,18.0,0.892194444,2015,2,1,7
549,2015-02-01,Quarter1,finishing,Sunday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.8865,2015,2,1,10
550,2015-02-01,Quarter1,sweing,Sunday,10,0.8,22.52,1282.0,6720,75,0.0,0,0,56.0,0.850532143,2015,2,1,10
551,2015-02-01,Quarter1,sweing,Sunday,4,0.8,22.52,1472.0,7020,60,0.0,0,0,58.5,0.85011396,2015,2,1,4
552,2015-02-01,Quarter1,finishing,Sunday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.845069444,2015,2,1,4
553,2015-02-01,Quarter1,sweing,Sunday,9,0.75,29.12,1282.0,6960,45,0.0,0,0,58.0,0.750593103,2015,2,1,9
554,2015-02-01,Quarter1,sweing,Sunday,12,0.75,15.26,1276.0,1440,45,0.0,0,0,35.0,0.750450658,2015,2,1,12
555,2015-02-01,Quarter1,finishing,Sunday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.702666667,2015,2,1,12
556,2015-02-01,Quarter1,sweing,Sunday,11,0.7,20.1,1192.0,6120,75,0.0,0,0,54.0,0.700508929,2015,2,1,11
557,2015-02-01,Quarter1,sweing,Sunday,6,0.65,18.79,881.0,3960,26,0.0,0,0,33.0,0.651007071,2015,2,1,6
558,2015-02-01,Quarter1,sweing,Sunday,8,0.6,24.26,1196.0,6600,0,0.0,0,0,55.0,0.466821212,2015,2,1,8
559,2015-02-01,Quarter1,sweing,Sunday,7,0.7,24.26,1400.0,6720,0,0.0,0,0,56.0,0.411553571,2015,2,1,7
560,2015-02-01,Quarter1,finishing,Sunday,6,0.6,2.9,0.0,1200,0,0.0,0,0,10.0,0.314166667,2015,2,1,6
561,2015-02-02,Quarter1,sweing,Monday,1,0.8,22.94,16882.0,7020,113,0.0,0,0,58.5,1.000602279,2015,2,2,1
562,2015-02-02,Quarter1,finishing,Monday,9,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.994270833,2015,2,2,9
563,2015-02-02,Quarter1,sweing,Monday,2,0.8,22.52,21385.0,7020,88,0.0,0,0,58.5,0.900158405,2015,2,2,2
564,2015-02-02,Quarter1,sweing,Monday,3,0.8,22.52,21266.0,6840,70,0.0,0,0,57.0,0.90014152,2015,2,2,3
565,2015-02-02,Quarter1,sweing,Monday,10,0.8,22.52,21540.0,6720,88,0.0,0,0,56.0,0.900129762,2015,2,2,10
566,2015-02-02,Quarter1,finishing,Monday,10,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.85695,2015,2,2,10
567,2015-02-02,Quarter1,finishing,Monday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.809236111,2015,2,2,4
568,2015-02-02,Quarter1,sweing,Monday,12,0.8,15.26,12261.0,3600,63,0.0,0,0,35.0,0.800401961,2015,2,2,12
569,2015-02-02,Quarter1,sweing,Monday,4,0.8,22.52,23122.0,5940,50,0.0,0,0,56.5,0.800393224,2015,2,2,4
570,2015-02-02,Quarter1,sweing,Monday,9,0.75,29.12,8992.0,6960,55,0.0,0,0,58.0,0.799963218,2015,2,2,9
571,2015-02-02,Quarter1,finishing,Monday,12,0.75,4.08,0.0,1080,0,0.0,0,0,9.0,0.740444444,2015,2,2,12
572,2015-02-02,Quarter1,sweing,Monday,11,0.7,20.55,9792.0,6480,60,0.0,0,0,54.0,0.700398148,2015,2,2,11
573,2015-02-02,Quarter1,sweing,Monday,6,0.7,18.79,2984.0,3960,30,0.0,0,0,33.0,0.700354545,2015,2,2,6
574,2015-02-02,Quarter1,finishing,Monday,8,0.65,4.15,0.0,960,0,0.0,0,0,8.0,0.561979167,2015,2,2,8
575,2015-02-02,Quarter1,finishing,Monday,1,0.75,3.94,0.0,2280,0,0.0,0,0,19.0,0.504596491,2015,2,2,1
576,2015-02-02,Quarter1,sweing,Monday,5,0.5,30.1,839.0,6960,0,0.0,0,0,58.0,0.500801724,2015,2,2,5
577,2015-02-02,Quarter1,sweing,Monday,7,0.7,24.26,2698.0,6720,0,0.0,0,0,56.0,0.295307738,2015,2,2,7
578,2015-02-02,Quarter1,finishing,Monday,6,0.6,2.9,0.0,1200,0,0.0,0,0,10.0,0.280333333,2015,2,2,6
579,2015-02-02,Quarter1,sweing,Monday,8,0.65,24.26,1435.0,6600,0,0.0,0,0,55.0,0.260978788,2015,2,2,8
580,2015-02-03,Quarter1,finishing,Tuesday,2,0.8,3.94,0.0,2400,0,0.0,0,0,20.0,1.001416667,2015,2,3,2
581,2015-02-03,Quarter1,sweing,Tuesday,1,0.8,22.52,1500.0,6900,113,0.0,0,0,57.5,1.000018551,2015,2,3,1
582,2015-02-03,Quarter1,sweing,Tuesday,10,0.8,22.52,1188.0,6720,90,0.0,0,0,56.0,0.999995238,2015,2,3,10
583,2015-02-03,Quarter1,finishing,Tuesday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.99485,2015,2,3,1
584,2015-02-03,Quarter1,finishing,Tuesday,8,0.7,4.15,0.0,960,0,0.0,0,0,8.0,0.976979167,2015,2,3,8
585,2015-02-03,Quarter1,sweing,Tuesday,3,0.8,22.52,1112.0,6840,100,0.0,0,0,57.0,0.950185965,2015,2,3,3
586,2015-02-03,Quarter1,sweing,Tuesday,2,0.8,22.52,1452.0,6960,100,0.0,0,0,58.0,0.949981609,2015,2,3,2
587,2015-02-03,Quarter1,finishing,Tuesday,9,0.75,3.94,0.0,1320,0,0.0,0,0,11.0,0.919954545,2015,2,3,9
588,2015-02-03,Quarter1,sweing,Tuesday,4,0.8,22.52,340.0,5460,63,0.0,0,0,56.5,0.800434622,2015,2,3,4
589,2015-02-03,Quarter1,sweing,Tuesday,12,0.8,15.26,1029.0,2040,50,0.0,0,0,35.0,0.800259023,2015,2,3,12
590,2015-02-03,Quarter1,finishing,Tuesday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.778222222,2015,2,3,12
